Model,GM,Top plan geometry side count (X1),Bottom plan geometry side count (X2),Top and Bottom plan orientation (X3),Number of stories (X4),Floor height (X5),Vertical transformation method (X6),Tapering (X7),Twisting Angle (X8),Curvilinear; location of control floor (X9),Curvilinear; scale of control floor (X10),TotalGrossArea,AspectRatio,TotalFacadeArea,DiagridAngleBottom,DiagridAngleTop,DiagridAngleAvg,TotalMass, Mean Squared Error, Scale Factor, 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor,Overall_Max_Acc,Acc_X,Acc_Y,Acc_Time,Acc_Floor,Max_Displacement,Displacement_X,Displacement_Y,Disp_Time,Disp_Story,Overall_Max_Drift,Drift_X,Drift_Y,Drift_Time,Drift_Floor,Max_Stress_Tension_diagrid,Stress_Tens_Time_diagrid,Stress_Tens_Story_diagrid,Max_Stress_Compression_diagrid,Stress_Comp_Time_diagrid,Stress_Comp_Story_diagrid,Max_Shear_diagrid,Shear_Time_diagrid,Shear_Story_diagrid,Max_Von_Mises_diagrid,VM_Time_diagrid,VM_Story_diagrid,Total_Max_Stress_Tension_tot,Total_Stress_Tens_Time_tot,Total_Stress_Tens_Story_tot,Total_Max_Stress_Compression_tot,Total_Stress_Comp_Time_tot,Total_Stress_Comp_Story_tot,Total_Max_Shear_tot,Total_Shear_Time_tot,Total_Shear_Story_tot,Total_Max_Von_Mises_tot,Total_VM_Time_tot,Total_VM_Story_tot,Overall_Max_Torsion,Torsion_Time,Torsion_Floor,Diagrid_Max_Magnitude_R,Diagrid_Ry_Value,Diagrid_Rz_Value,Diagrid_Max_Time_R,Diagrid_Max_Magnitude_M,Diagrid_My_Value,Diagrid_Mz_Value,Diagrid_Max_Time_M,Core_Max_Magnitude_R,Core_Ry_Value,Core_Rz_Value,Core_Max_Time_R,Core_Max_Magnitude_M,Core_My_Value,Core_Mz_Value,Core_Max_Time_M,Total_Max_Magnitude_R,Total_Ry_Value,Total_Rz_Value,Total_Diagrid_R_Contrib_Value,Total_Core_R_Contrib_Value,Total_Max_Time_R,Total_Max_Magnitude_M,Total_My_Value,Total_Mz_Value,Total_Diagrid_M_Contrib_Value,Total_Core_M_Contrib_Value,Total_Max_Time_M,Cost of structure,Cost of floor,Cost of Land,Total costs,Total costs/TGA,selleble price,EC Steel1,EC Steel2,EC Steel3,EC floor1,EC floor2,"EC total steel1, floor1","EC total steel2, floor1","EC total steel3, floor1","EC total steel1, floor2","EC total steel2, floor2","EC total steel3, floor2","EC GIA (Steel1, floor 1)","EC GIA (Steel2, floor 1)","EC GIA (Steel3, floor 1)","EC GIA (Steel1, floor 2)","EC GIA (Steel2, floor 2)","EC GIA (Steel3, floor 2)"
533,4,6,12,1,48,4,2,,,0.5,0.85,71242.53031,4.613398,26867.69508,54.947676,68.395858,61.671767,14900000,0.3823,0.3124,3.8,10.9,0.4,6.36, Reverse,24.83,26.38,381.27,0.2875,0.3497,1.4107,-0.62068,-1.2669,8.04,48,0.073592,-0.055429,-0.048408,8.7,48,0.0025353,-0.0020977,-0.0014238,8.69,45,122280000,9.83,22,-113210000,9.83,22,7551700,7.89,0,122290000,9.83,22,130240000,7.8,0,-145330000,7.79,0,7551700,7.89,0,145420000,7.79,0,0.00023535,0.01,43,578900000,-8589300,578830000,7.57,17599000,17599000,-177810,8.01,357380000,-1090900,357380000,7.66,5359400000,5359400000,-4665200,8.02,936260000,-9714700,936210000,61.8305,38.1711,7.57,5377000000,5377000000,-4843000,0.3265,99.6736,8.02,57216000,5343189.773,750000,62559189.77,878.1157758,7124253.031,23698450,5930200,1074290,5813419.522,3540339.809,29511869.52,11743619.52,6887709.522,27238789.81,9470539.809,4614629.809,414.245106,164.8400116,96.67974302,382.3388879,132.9337934,64.77352487
533,5,6,12,1,48,4,2,,,0.5,0.85,71242.53031,4.613398,26867.69508,54.947676,68.395858,61.671767,14900000,0.3757,2.3281,4.4,11.6,0,6.1, Normal,26.75,29.2,454.56,0.75,2.6062,1.6015,-1.4816,-0.60793,7.28,48,0.028275,0.027565,0.0062927,7.23,48,0.0016018,0.0011494,-0.0011156,8.36,45,114690000,7.25,22,-106740000,7.97,22,7353900,7.62,0,114700000,7.25,22,126230000,7.09,0,-139390000,7.65,0,7353900,7.62,0,139480000,7.65,0,0.00023535,0.01,43,578970000,-12439000,578830000,7.66,19857000,19856000,-177810,8.25,357380000,-953280,357380000,7.66,5297700000,5297700000,1728600,7.85,936310000,-13393000,936210000,61.835,38.1692,7.66,5304100000,5304100000,2822800,0.3338,99.6662,9.93,57216000,5343189.773,750000,62559189.77,878.1157758,7124253.031,23698450,5930200,1074290,5813419.522,3540339.809,29511869.52,11743619.52,6887709.522,27238789.81,9470539.809,4614629.809,414.245106,164.8400116,96.67974302,382.3388879,132.9337934,64.77352487
533,6,6,12,1,48,4,2,,,0.5,0.85,71242.53031,4.613398,26867.69508,54.947676,68.395858,61.671767,14900000,0.1168,0.5106,6,11,0.5,6.69, Reverse,17.81,18.5,411.55,0.375,0.5716,1.4543,-0.8603,1.1725,4.19,25,0.02771,0.014764,0.023449,10.75,48,0.0013894,-0.0008866,0.0010697,4.74,45,113480000,4.71,22,-105190000,4.71,22,7154800,4.44,0,113490000,4.71,22,125550000,10.6,0,-137880000,10.58,0,7154800,4.44,0,137950000,10.58,0,0.00023535,0.01,43,578910000,-9203000,578830000,4.45,16247000,-16246000,-177810,4.11,357380000,321800,357380000,10.18,5300500000,5300500000,-1875900,10.64,936260000,-9662400,936210000,61.8316,38.1709,4.45,5310600000,5310600000,-591290,0.1986,99.8014,10.66,57216000,5343189.773,750000,62559189.77,878.1157758,7124253.031,23698450,5930200,1074290,5813419.522,3540339.809,29511869.52,11743619.52,6887709.522,27238789.81,9470539.809,4614629.809,414.245106,164.8400116,96.67974302,382.3388879,132.9337934,64.77352487
533,7,6,12,1,48,4,2,,,0.5,0.85,71242.53031,4.613398,26867.69508,54.947676,68.395858,61.671767,14900000,0.0933,0.9772,4.7,13.8,0.1,5.61, Reverse,23.67,25.69,365.22,0.2,1.094,1.8148,1.7699,0.40129,7.5,48,0.034094,-0.02381,-0.024403,7.62,48,0.0014108,-0.000507,-0.0013166,7.7,45,116160000,7.38,22,-107620000,7.37,22,7273700,7.26,0,116170000,7.38,22,126210000,8.41,0,-139070000,8.4,0,7273700,7.26,0,139150000,8.4,0,0.00023535,0.01,43,578890000,8143100,578830000,7.28,17173000,17172000,-177810,7.18,357380000,912340,357380000,7.27,5315900000,5315900000,-151220,13.25,936260000,9029700,936210000,61.8303,38.1713,7.28,5324300000,5324300000,-321860,0.1659,99.8341,13.29,57216000,5343189.773,750000,62559189.77,878.1157758,7124253.031,23698450,5930200,1074290,5813419.522,3540339.809,29511869.52,11743619.52,6887709.522,27238789.81,9470539.809,4614629.809,414.245106,164.8400116,96.67974302,382.3388879,132.9337934,64.77352487
534,1,7,4,1,52,4.5,1,,75,,,76967.28411,5.257579,33709.51224,63.202998,79.346768,71.274883,31600000,0.6007,0.6821,14.7,29,0.1,6.19, strike slip,17.64,17.64,408.93,0.125,0.7636,0.75388,0.11629,-0.74486,19.3,52,0.12787,0.042903,0.12046,19.34,51,0.0025998,7.555e-05,0.0025987,19.39,45,105830000,19.33,23,-107630000,19.34,22,6651300,16.56,51,107640000,19.34,22,105830000,19.33,23,-112970000,17.79,0,6651300,16.56,51,113170000,17.79,0,0.00019534,17.84,49,855370000,10797000,855300000,20.85,14007000,-13541000,-3582600,21.17,549610000,2181200,549610000,17.79,1960000000,1960000000,965740,19.22,1405000000,13151000,1404900000,60.882,39.1188,20.73,1962700000,1962700000,-2621100,0.2292,99.8616,19.22,121344000,5772546.308,750000,127116546.3,1651.565958,7696728.411,50259800,12576800,2278360,6280561.767,3824826.81,56540361.77,18857361.77,8558921.767,54084626.81,16401626.81,6103186.81,734.6025317,245.0049003,111.2020759,702.6963136,213.0986821,79.29585772
534,2,7,4,1,52,4.5,1,,75,,,76967.28411,5.257579,33709.51224,63.202998,79.346768,71.274883,31600000,0.2348,0.3388,10.6,16.8,1,6.61, Reverse,19.33,22.63,450.28,0.375,0.3792,1.6011,-1.5087,0.53608,2.63,24,0.093392,-0.011986,-0.09262,1.54,52,0.0027958,-0.0018749,-0.002074,1.63,49,100130000,2.85,23,-103360000,1.63,22,6685000,2.92,51,103440000,1.64,22,100130000,2.85,23,-112150000,1.23,0,6685000,2.92,51,112380000,1.23,0,0.00019541,3.15,49,855460000,15717000,855310000,1.23,18038000,-17678000,-3589200,2.57,549620000,-2058100,549620000,1.57,1836900000,1836900000,323090,2.66,1405000000,19362000,1404900000,60.885,39.1166,1.22,1841700000,1841700000,-3987700,0.4213,99.6263,2.69,121344000,5772546.308,750000,127116546.3,1651.565958,7696728.411,50259800,12576800,2278360,6280561.767,3824826.81,56540361.77,18857361.77,8558921.767,54084626.81,16401626.81,6103186.81,734.6025317,245.0049003,111.2020759,702.6963136,213.0986821,79.29585772
534,3,7,4,1,52,4.5,1,,75,,,76967.28411,5.257579,33709.51224,63.202998,79.346768,71.274883,31600000,0.2005,0.2305,5.4,15.4,0.9,6.6, Normal Oblique,10.27,10.27,361.4,0.25,0.258,1.1596,0.95414,0.65903,7.35,52,0.12265,0.061349,0.10621,8.41,51,0.0029483,-0.0018632,-0.0022849,7.31,45,105870000,8.43,23,-107510000,8.43,22,6732900,4.7,51,107520000,8.43,22,105870000,8.43,23,-111040000,6.97,0,6732900,4.7,51,111240000,6.96,0,0.00019542,4.35,49,855390000,11973000,855310000,6.91,19984000,-19662000,-3574900,7.44,549610000,1449800,549610000,7.36,1948300000,1948300000,1832700,8.57,1405000000,14736000,1404900000,60.8829,39.1181,6.91,1947600000,1947600000,-1757100,0.1877,100.0354,8.57,121344000,5772546.308,750000,127116546.3,1651.565958,7696728.411,50259800,12576800,2278360,6280561.767,3824826.81,56540361.77,18857361.77,8558921.767,54084626.81,16401626.81,6103186.81,734.6025317,245.0049003,111.2020759,702.6963136,213.0986821,79.29585772
534,4,7,4,1,52,4.5,1,,75,,,76967.28411,5.257579,33709.51224,63.202998,79.346768,71.274883,31600000,0.3823,0.3124,3.8,10.9,0.4,6.36, Reverse,24.83,26.38,381.27,0.2875,0.3497,1.4867,-0.88323,-1.1958,8.04,52,0.14167,0.1031,0.097156,8.08,52,0.0031943,0.0027656,0.0015985,8.08,49,111960000,8.12,23,-113650000,8.12,22,6769800,8,51,113660000,8.12,22,111960000,8.12,23,-113650000,8.12,22,6769800,8,51,113840000,9.26,0,0.00019539,6.59,49,855360000,-10424000,855300000,7.59,18676000,-18328000,-3588100,7.46,549610000,1355000,549610000,9.45,1951300000,1951300000,-338510,7.99,1405000000,-13323000,1404900000,60.8814,39.1192,7.59,1957600000,1957600000,-3927800,0.3719,99.6762,7.99,121344000,5772546.308,750000,127116546.3,1651.565958,7696728.411,50259800,12576800,2278360,6280561.767,3824826.81,56540361.77,18857361.77,8558921.767,54084626.81,16401626.81,6103186.81,734.6025317,245.0049003,111.2020759,702.6963136,213.0986821,79.29585772
534,5,7,4,1,52,4.5,1,,75,,,76967.28411,5.257579,33709.51224,63.202998,79.346768,71.274883,31600000,0.3757,2.3281,4.4,11.6,0,6.1, Normal,26.75,29.2,454.56,0.75,2.6062,1.7545,1.4188,1.0322,7.79,52,0.082664,0.050542,0.065414,8.1,51,0.0019406,-0.0019406,1.12e-06,8.68,45,100880000,10,23,-102460000,10,22,6790200,8.36,51,102470000,10,22,100880000,10,23,-110550000,7.67,0,6790200,8.36,51,110780000,7.67,0,0.00019551,8.7,49,855430000,13386000,855320000,8.11,22761000,22477000,-3583600,8.25,549620000,-3338000,549610000,7.67,1836700000,1836700000,2434400,7.71,1405000000,-17692000,1404900000,60.8831,39.1183,7.67,1833600000,1833600000,-1159000,0.2576,100.1673,7.71,121344000,5772546.308,750000,127116546.3,1651.565958,7696728.411,50259800,12576800,2278360,6280561.767,3824826.81,56540361.77,18857361.77,8558921.767,54084626.81,16401626.81,6103186.81,734.6025317,245.0049003,111.2020759,702.6963136,213.0986821,79.29585772
534,6,7,4,1,52,4.5,1,,75,,,76967.28411,5.257579,33709.51224,63.202998,79.346768,71.274883,31600000,0.1168,0.5106,6,11,0.5,6.69, Reverse,17.81,18.5,411.55,0.375,0.5716,1.377,-0.77035,1.1414,4.19,25,0.080471,-0.080191,0.0067132,17.24,51,0.0014597,-0.00038923,0.0014069,4.81,51,98173000,10.8,23,-101610000,4.38,22,6692500,5.47,51,101690000,4.38,22,98438000,17.14,0,-109380000,5.32,0,6692500,5.47,51,109590000,5.32,0,0.00019547,4.79,49,855360000,9163500,855320000,4.13,18317000,-17965000,-3573300,4.11,549610000,708950,549600000,10.11,1815000000,1815000000,-392690,9.46,1405000000,10969000,1404900000,60.8819,39.1188,4.13,1814900000,1814900000,-3979400,0.1978,100.0074,9.46,121344000,5772546.308,750000,127116546.3,1651.565958,7696728.411,50259800,12576800,2278360,6280561.767,3824826.81,56540361.77,18857361.77,8558921.767,54084626.81,16401626.81,6103186.81,734.6025317,245.0049003,111.2020759,702.6963136,213.0986821,79.29585772
534,7,7,4,1,52,4.5,1,,75,,,76967.28411,5.257579,33709.51224,63.202998,79.346768,71.274883,31600000,0.0933,0.9772,4.7,13.8,0.1,5.61, Reverse,23.67,25.69,365.22,0.2,1.094,1.5946,1.5939,-0.048976,7.5,52,0.084046,-0.083169,-0.012111,7.67,51,0.001798,-0.0013101,-0.0012315,7.73,45,100230000,7.25,0,-101850000,10.91,22,6644600,10.82,51,101920000,10.91,22,100230000,7.25,0,-110950000,7.28,0,6644600,10.82,51,111160000,7.28,0,0.00019543,7.52,49,855360000,8535600,855320000,7.41,16076000,-15673000,-3575900,10.38,549610000,-910210,549610000,7.65,1835800000,1835800000,-607210,9.12,1405000000,10506000,1404900000,60.8817,39.1188,7.41,1840900000,1840900000,-5411100,0.5222,99.5151,16.09,121344000,5772546.308,750000,127116546.3,1651.565958,7696728.411,50259800,12576800,2278360,6280561.767,3824826.81,56540361.77,18857361.77,8558921.767,54084626.81,16401626.81,6103186.81,734.6025317,245.0049003,111.2020759,702.6963136,213.0986821,79.29585772
535,1,4,12,0,56,4.5,2,,,0.5,0.85,85940.4556,6.506612,36464.84773,71.94784,67.878589,69.913215,24200000,0.6007,0.6821,14.7,29,0.1,6.19, strike slip,17.64,17.64,408.93,0.125,0.7636,0.57108,-0.49079,0.29199,6.67,56,0.081078,-0.015233,-0.079634,21.21,56,0.0022871,-0.00025821,-0.0022725,21.28,49,88569000,19.55,49,-90755000,17.95,48,5854500,18.23,53,90762000,17.95,48,120160000,21.74,0,-121790000,16.71,0,5854500,18.23,53,121790000,16.71,0,0.00014558,0.01,49,741360000,8520600,741310000,20.99,5644500,5637400,283410,12.68,403150000,635120,403150000,15.79,4795100000,4795100000,26404000,19.74,1144500000,9082200,1144500000,64.7759,35.2253,20.99,4795400000,4795300000,27521000,0.0108,99.991,19.77,92928000,6445534.17,750000,99373534.17,1156.306811,8594045.56,38490100,9631600,1744820,7012776.219,4270741.295,45502876.22,16644376.22,8757596.219,42760841.3,13902341.3,6015561.295,529.4698044,193.6733533,101.9030695,497.5635863,161.7671351,69.99685134
535,2,4,12,0,56,4.5,2,,,0.5,0.85,85940.4556,6.506612,36464.84773,71.94784,67.878589,69.913215,24200000,0.2348,0.3388,10.6,16.8,1,6.61, Reverse,19.33,22.63,450.28,0.375,0.3792,1.5829,-1.574,0.16746,2.62,23,0.044365,-0.022037,-0.038504,1.6,56,0.002268,-0.0010415,-0.0020147,1.66,53,90026000,2.16,49,-91626000,1.73,48,6008300,1.69,53,91634000,1.73,48,120480000,2.6,0,-124280000,2.58,0,6008300,1.69,53,124280000,2.58,0,0.00014558,0.01,49,741440000,13680000,741310000,1.23,12962000,-12959000,283410,2.57,403160000,1549500,403150000,1.21,4771500000,4771400000,29029000,2.62,1144600000,15210000,1144500000,64.7789,35.2235,1.23,4768700000,4768600000,34201000,0.039,99.9614,2.67,92928000,6445534.17,750000,99373534.17,1156.306811,8594045.56,38490100,9631600,1744820,7012776.219,4270741.295,45502876.22,16644376.22,8757596.219,42760841.3,13902341.3,6015561.295,529.4698044,193.6733533,101.9030695,497.5635863,161.7671351,69.99685134
535,3,4,12,0,56,4.5,2,,,0.5,0.85,85940.4556,6.506612,36464.84773,71.94784,67.878589,69.913215,24200000,0.2005,0.2305,5.4,15.4,0.9,6.6, Normal Oblique,10.27,10.27,361.4,0.25,0.258,1.0491,-0.25259,1.0182,4.24,22,0.077052,-0.044271,-0.063064,7.38,56,0.0025149,-0.0012572,-0.0021781,7.39,49,89521000,4.37,49,-93601000,7.58,48,5930000,7.4,53,93608000,7.58,48,122410000,11.66,0,-123260000,11.65,0,5930000,7.4,53,123260000,11.65,0,0.00014558,0.01,49,741370000,9288100,741310000,4.19,10182000,10179000,283410,4.57,403150000,1174700,403150000,4.19,4802500000,4802500000,15506000,8.64,1144500000,10463000,1144500000,64.776,35.2251,4.19,4797700000,4797700000,14450000,0.0975,100.0973,8.65,92928000,6445534.17,750000,99373534.17,1156.306811,8594045.56,38490100,9631600,1744820,7012776.219,4270741.295,45502876.22,16644376.22,8757596.219,42760841.3,13902341.3,6015561.295,529.4698044,193.6733533,101.9030695,497.5635863,161.7671351,69.99685134
535,4,4,12,0,56,4.5,2,,,0.5,0.85,85940.4556,6.506612,36464.84773,71.94784,67.878589,69.913215,24200000,0.3823,0.3124,3.8,10.9,0.4,6.36, Reverse,24.83,26.38,381.27,0.2875,0.3497,1.4795,-0.76194,-1.2682,8.05,56,0.084665,0.058952,0.060769,8.13,56,0.0030825,0.0019925,0.002352,8.16,49,95635000,8.2,49,-95780000,9.59,48,5915500,7.63,53,95787000,9.59,48,121610000,8.18,0,-123980000,8.64,0,5915500,7.63,53,123980000,8.64,0,0.00014558,0.01,49,741380000,-10254000,741310000,7.62,14166000,-14163000,283410,8.6,403160000,1437500,403150000,8.12,4787000000,4787000000,19474000,7.98,1144500000,-11461000,1144500000,64.7766,35.2248,7.61,4794700000,4794700000,17416000,0.1621,99.838,7.99,92928000,6445534.17,750000,99373534.17,1156.306811,8594045.56,38490100,9631600,1744820,7012776.219,4270741.295,45502876.22,16644376.22,8757596.219,42760841.3,13902341.3,6015561.295,529.4698044,193.6733533,101.9030695,497.5635863,161.7671351,69.99685134
535,5,4,12,0,56,4.5,2,,,0.5,0.85,85940.4556,6.506612,36464.84773,71.94784,67.878589,69.913215,24200000,0.3757,2.3281,4.4,11.6,0,6.1, Normal,26.75,29.2,454.56,0.75,2.6062,1.7536,1.2813,1.1971,7.79,56,0.029531,0.018212,0.023246,8.15,56,0.0016598,-0.0016038,-0.00042743,8.73,53,92609000,8.76,49,-96588000,8.75,48,5923600,7.79,53,96596000,8.75,48,121000000,7.99,0,-123620000,9.67,0,5923600,7.79,53,123620000,9.67,0,0.00014558,0.01,49,741410000,-12291000,741310000,7.67,20523000,20521000,283410,8.25,403160000,1411600,403150000,8.1,4752100000,4752000000,26337000,9.72,1144500000,-13652000,1144500000,64.7779,35.2241,7.67,4744700000,4744700000,22134000,0.1108,100.1106,9.75,92928000,6445534.17,750000,99373534.17,1156.306811,8594045.56,38490100,9631600,1744820,7012776.219,4270741.295,45502876.22,16644376.22,8757596.219,42760841.3,13902341.3,6015561.295,529.4698044,193.6733533,101.9030695,497.5635863,161.7671351,69.99685134
535,6,4,12,0,56,4.5,2,,,0.5,0.85,85940.4556,6.506612,36464.84773,71.94784,67.878589,69.913215,24200000,0.1168,0.5106,6,11,0.5,6.69, Reverse,17.81,18.5,411.55,0.375,0.5716,1.3672,-1.3583,-0.15555,5.27,41,0.023526,-0.022218,-0.0077357,17.39,56,0.0011482,-0.00073783,0.00087982,4.85,53,88909000,10.9,49,-91989000,4.83,48,5815700,11.25,53,91996000,4.83,48,119890000,4.18,0,-121460000,8.82,0,5815700,11.25,53,121460000,8.82,0,0.00014558,0.01,49,741370000,-9136200,741310000,4.46,13826000,13824000,283410,5.32,403150000,-1037500,403150000,4.45,4743400000,4743400000,19044000,21.42,1144500000,-10154000,1144500000,64.776,35.2251,4.46,4743200000,4743200000,19328000,0.0073,100.0042,21.42,92928000,6445534.17,750000,99373534.17,1156.306811,8594045.56,38490100,9631600,1744820,7012776.219,4270741.295,45502876.22,16644376.22,8757596.219,42760841.3,13902341.3,6015561.295,529.4698044,193.6733533,101.9030695,497.5635863,161.7671351,69.99685134
535,7,4,12,0,56,4.5,2,,,0.5,0.85,85940.4556,6.506612,36464.84773,71.94784,67.878589,69.913215,24200000,0.0933,0.9772,4.7,13.8,0.1,5.61, Reverse,23.67,25.69,365.22,0.2,1.094,1.5524,1.5506,0.074913,7.5,56,0.034259,-0.02076,-0.027252,7.77,56,0.0014882,-0.0007003,-0.0013131,7.78,53,88325000,10.54,49,-92548000,10.54,48,5879300,7.78,53,92555000,10.54,48,120060000,9.62,0,-121480000,6.82,0,5879300,7.78,53,121490000,6.82,0,0.00014558,0.01,49,741370000,9082400,741310000,7.29,11630000,11627000,283410,7.19,403150000,1136800,403150000,7.27,4752500000,4752400000,23105000,9.1,1144500000,10201000,1144500000,64.7759,35.2251,7.29,4753900000,4753800000,20263000,0.0808,99.9194,9.13,92928000,6445534.17,750000,99373534.17,1156.306811,8594045.56,38490100,9631600,1744820,7012776.219,4270741.295,45502876.22,16644376.22,8757596.219,42760841.3,13902341.3,6015561.295,529.4698044,193.6733533,101.9030695,497.5635863,161.7671351,69.99685134
536,1,12,12,1,48,4,1,,30,,,71182.57477,4.4447,26516.56824,65.756467,74.757145,70.256806,18800000,0.6007,0.6821,14.7,29,0.1,6.19, strike slip,17.64,17.64,408.93,0.125,0.7636,0.9835,0.60554,-0.77499,19.23,48,0.093083,-0.051655,0.077435,19.2,47,0.0024791,-0.0012805,0.0021228,19.22,45,87548000,19.22,2,-90186000,18.16,15,3950600,19.13,0,90218000,18.16,15,127790000,19.15,0,-133250000,19.2,0,3950600,19.13,0,133280000,19.19,0,0.00015247,0.01,45,672020000,-11140000,671920000,19.07,11368000,11332000,-906350,17.39,546820000,1573600,546820000,12.47,6128500000,6128400000,35140000,11.25,1218800000,-12516000,1218700000,55.1371,44.8653,19.07,6131400000,6131300000,34233000,0.0483,99.9541,11.25,72192000,5338693.108,750000,77530693.11,1089.180791,7118257.477,29901400,7482400,1355480,5808527.126,3537360.367,35709927.13,13290927.13,7164007.126,33438760.37,11019760.37,4892840.367,501.6666964,186.716021,100.6427085,469.7604782,154.8098029,68.7364904
536,2,12,12,1,48,4,1,,30,,,71182.57477,4.4447,26516.56824,65.756467,74.757145,70.256806,18800000,0.2348,0.3388,10.6,16.8,1,6.61, Reverse,19.33,22.63,450.28,0.375,0.3792,1.9148,0.85119,1.7152,1.47,48,0.066958,-0.031169,-0.059261,1.49,47,0.002616,-0.0013586,-0.0022355,1.56,45,86045000,1.58,35,-87620000,1.58,34,3898800,1.23,0,87623000,1.58,34,124050000,1.28,0,-131900000,1.24,0,3898800,1.23,0,131960000,1.24,0,0.00015247,0.01,45,672080000,14481000,671920000,1.23,12737000,-12705000,-906350,2.57,546830000,2984900,546820000,1.22,6114300000,6114000000,54333000,2.23,1218900000,17438000,1218700000,55.1396,44.8636,1.23,6116200000,6116000000,53427000,0.036,99.9673,2.23,72192000,5338693.108,750000,77530693.11,1089.180791,7118257.477,29901400,7482400,1355480,5808527.126,3537360.367,35709927.13,13290927.13,7164007.126,33438760.37,11019760.37,4892840.367,501.6666964,186.716021,100.6427085,469.7604782,154.8098029,68.7364904
536,3,12,12,1,48,4,1,,30,,,71182.57477,4.4447,26516.56824,65.756467,74.757145,70.256806,18800000,0.2005,0.2305,5.4,15.4,0.9,6.6, Normal Oblique,10.27,10.27,361.4,0.25,0.258,1.4108,-0.94767,1.0451,4.51,48,0.077282,-0.035407,0.068694,12.14,47,0.0021524,-0.0005586,-0.0020786,9.08,45,88156000,8.03,0,-90733000,13.06,15,3912200,8.02,0,90766000,13.06,15,126360000,8.01,0,-133030000,8.02,0,3912200,8.02,0,133070000,8.02,0,0.00015247,0.01,45,672030000,11878000,671920000,8.79,9938500,-9897100,-906350,4.86,546830000,2282000,546820000,6.9,6184600000,6184400000,51017000,8.04,1218800000,14031000,1218700000,55.1374,44.8649,8.78,6180800000,6180600000,50110000,0.063,100.0614,8.04,72192000,5338693.108,750000,77530693.11,1089.180791,7118257.477,29901400,7482400,1355480,5808527.126,3537360.367,35709927.13,13290927.13,7164007.126,33438760.37,11019760.37,4892840.367,501.6666964,186.716021,100.6427085,469.7604782,154.8098029,68.7364904
536,4,12,12,1,48,4,1,,30,,,71182.57477,4.4447,26516.56824,65.756467,74.757145,70.256806,18800000,0.3823,0.3124,3.8,10.9,0.4,6.36, Reverse,24.83,26.38,381.27,0.2875,0.3497,1.3871,-0.61951,-1.2411,8.04,48,0.093024,-0.06695,-0.064584,8.67,48,0.0027934,-0.0024586,-0.0013261,8.66,45,92039000,7.68,0,-93492000,9.79,15,4028800,9.64,0,93492000,9.79,15,126890000,7.9,0,-134290000,9.66,0,4028800,9.64,0,134340000,9.66,0,0.00015247,0.01,45,672000000,-10066000,671920000,9.66,13773000,-13743000,-906350,9.47,546830000,-2189600,546820000,7.57,6202000000,6201800000,52615000,7.9,1218800000,-12028000,1218700000,55.136,44.8656,9.66,6202400000,6202200000,50604000,0.0183,99.989,7.91,72192000,5338693.108,750000,77530693.11,1089.180791,7118257.477,29901400,7482400,1355480,5808527.126,3537360.367,35709927.13,13290927.13,7164007.126,33438760.37,11019760.37,4892840.367,501.6666964,186.716021,100.6427085,469.7604782,154.8098029,68.7364904
536,5,12,12,1,48,4,1,,30,,,71182.57477,4.4447,26516.56824,65.756467,74.757145,70.256806,18800000,0.3757,2.3281,4.4,11.6,0,6.1, Normal,26.75,29.2,454.56,0.75,2.6062,1.6932,-1.6098,-0.52493,7.27,48,0.049182,0.048067,0.010414,7.23,47,0.001991,0.001278,-0.0015267,8.36,45,84690000,7.65,35,-86501000,8.34,34,3755100,7.64,0,86534000,8.34,34,122120000,7.1,0,-130160000,7.61,0,3755100,7.64,0,130160000,7.61,0,0.00015247,0.01,45,672060000,-13265000,671920000,7.66,15326000,15299000,-906350,8.25,546830000,-2567800,546820000,7.66,6103800000,6103700000,34482000,7.12,1218800000,-15833000,1218700000,55.1386,44.8642,7.66,6109600000,6109500000,23645000,0.1358,99.865,7.15,72192000,5338693.108,750000,77530693.11,1089.180791,7118257.477,29901400,7482400,1355480,5808527.126,3537360.367,35709927.13,13290927.13,7164007.126,33438760.37,11019760.37,4892840.367,501.6666964,186.716021,100.6427085,469.7604782,154.8098029,68.7364904
536,6,12,12,1,48,4,1,,30,,,71182.57477,4.4447,26516.56824,65.756467,74.757145,70.256806,18800000,0.1168,0.5106,6,11,0.5,6.69, Reverse,17.81,18.5,411.55,0.375,0.5716,1.4511,-0.63383,1.3054,4.42,48,0.04614,0.037562,0.026794,10.74,47,0.001749,-0.00096845,0.0014564,4.74,45,81986000,10.6,0,-83511000,10.69,15,3643500,4.12,0,83511000,10.69,15,122150000,10.6,0,-129370000,4.45,0,3643500,4.12,0,129370000,4.45,0,0.00015247,0.01,45,672000000,-9908600,671920000,4.46,11268000,-11232000,-906350,4.11,546820000,-1746000,546820000,4.44,6106900000,6106800000,21621000,10.63,1218800000,-11640000,1218700000,55.136,44.8657,4.46,6110400000,6110400000,15066000,0.0665,99.9352,10.65,72192000,5338693.108,750000,77530693.11,1089.180791,7118257.477,29901400,7482400,1355480,5808527.126,3537360.367,35709927.13,13290927.13,7164007.126,33438760.37,11019760.37,4892840.367,501.6666964,186.716021,100.6427085,469.7604782,154.8098029,68.7364904
